資料日期,證券代號,持股分級,人數,股數,占集保庫存數比例%
20260213,00650L,11,49,13138956,11.15
20260213,00650L,12,12,5983000,5.07
20260213,00650L,13,5,3449000,2.92
20260213,00650L,14,5,4930354,4.18
20260213,00650L,15,17,44318440,37.60
20260213,00650L,16,0,0,0.00
20260213,00650L,17,2669,117838000,100.00
20260213,00651R,1,53,8889,0.02
20260213,00651R,2,147,340287,0.99
20260213,00651R,3,75,650782,1.90
20260213,00651R,4,28,359831,1.05
20260213,00651R,5,41,777204,2.27
20260213,00651R,6,33,892843,2.61
20260213,00651R,7,26,962027,2.81
20260213,00651R,8,13,623000,1.82
20260213,00651R,9,29,2149130,6.28
20260213,00651R,10,26,3645000,10.66
20260213,00651R,11,11,3172276,9.27
20260213,00651R,12,5,2616544,7.65
20260213,00651R,13,5,3446000,10.07
20260213,00651R,14,1,980000,2.86
20260213,00651R,15,6,13568187,39.68
20260213,00651R,16,0,0,0.00
20260213,00651R,17,499,34192000,100.00
20260213,00652 ,1,3548,1145258,1.74
20260213,00652 ,2,5048,11105240,16.94
20260213,00652 ,3,1044,7855123,11.98
20260213,00652 ,4,341,4297705,6.55
20260213,00652 ,5,193,3492704,5.32
20260213,00652 ,6,168,4211227,6.42
20260213,00652 ,7,57,2021659,3.08
20260213,00652 ,8,28,1286970,1.96
20260213,00652 ,9,52,3743944,5.71
20260213,00652 ,10,29,3906871,5.96
20260213,00652 ,11,10,2689763,4.10
20260213,00652 ,12,5,2278000,3.47
20260213,00652 ,13,4,2793000,4.26
20260213,00652 ,14,2,1700000,2.59
20260213,00652 ,15,5,13007536,19.84
20260213,00652 ,16,0,0,0.00
20260213,00652 ,17,10534,65535000,100.00
20260213,00653L,1,364,78134,0.46
20260213,00653L,2,695,1541785,9.12
20260213,00653L,3,203,1600194,9.46
20260213,00653L,4,77,987162,5.84
20260213,00653L,5,34,629309,3.72
20260213,00653L,6,38,978100,5.78
20260213,00653L,7,16,569000,3.36
20260213,00653L,8,14,647000,3.82
20260213,00653L,9,22,1519000,8.98
20260213,00653L,10,19,2794544,16.53
20260213,00653L,11,6,1505237,8.90
20260213,00653L,12,1,500000,2.95
20260213,00653L,13,1,629000,3.72
20260213,00653L,14,0,0,0.00
20260213,00653L,15,2,2924535,17.30
20260213,00653L,16,0,0,0.00
20260213,00653L,17,1492,16903000,100.00
20260213,00654R,1,47,9257,0.04
20260213,00654R,2,166,459400,2.24
20260213,00654R,3,62,529000,2.58
20260213,00654R,4,39,509047,2.48
20260213,00654R,5,27,505004,2.46
20260213,00654R,6,25,637000,3.11
20260213,00654R,7,15,553000,2.70
20260213,00654R,8,17,789000,3.85
20260213,00654R,9,22,1698000,8.29
20260213,00654R,10,22,3061620,14.95
20260213,00654R,11,7,2348468,11.47
20260213,00654R,12,5,2500000,12.21
20260213,00654R,13,0,0,0.00
20260213,00654R,14,0,0,0.00
20260213,00654R,15,3,6867204,33.55
20260213,00654R,16,0,0,0.00
20260213,00654R,17,457,20466000,100.00
20260213,00655L,1,206,30440,0.03
20260213,00655L,2,1214,2957513,3.32
20260213,00655L,3,502,4099304,4.60
20260213,00655L,4,219,2904000,3.26
20260213,00655L,5,180,3340710,3.75
20260213,00655L,6,201,5287340,5.94
20260213,00655L,7,141,5072317,5.70
20260213,00655L,8,85,3978990,4.47
20260213,00655L,9,166,11999000,13.48
20260213,00655L,10,69,9861851,11.08
20260213,00655L,11,31,9200311,10.34
20260213,00655L,12,11,5325000,5.98
20260213,00655L,13,7,5130000,5.76
20260213,00655L,14,3,2629664,2.95
20260213,00655L,15,10,17141560,19.26
20260213,00655L,16,0,0,0.00
20260213,00655L,17,3045,88958000,100.00
20260213,00656R,1,43,6101,0.02
20260213,00656R,2,149,370923,1.82
20260213,00656R,3,49,426000,2.09
20260213,00656R,4,15,200200,0.98
20260213,00656R,5,25,472998,2.32
20260213,00656R,6,25,651000,3.19
20260213,00656R,7,9,331700,1.62
20260213,00656R,8,10,465000,2.28
20260213,00656R,9,18,1346000,6.61
20260213,00656R,10,10,1332000,6.54
20260213,00656R,11,2,468000,2.29
20260213,00656R,12,5,2480701,12.18
20260213,00656R,13,2,1389111,6.82
20260213,00656R,14,2,1804000,8.86
20260213,00656R,15,3,8613266,42.31
20260213,00656R,16,0,0,0.00
20260213,00656R,17,367,20357000,100.00
20260213,00657 ,1,745,158654,2.09
20260213,00657 ,2,829,1776358,23.42
20260213,00657 ,3,88,694053,9.15
20260213,00657 ,4,43,557164,7.34
20260213,00657 ,5,15,277498,3.65
20260213,00657 ,6,16,410916,5.41
20260213,00657 ,7,12,416000,5.48
20260213,00657 ,8,4,193000,2.54
20260213,00657 ,9,3,180897,2.38
20260213,00657 ,10,2,228000,3.00
20260213,00657 ,11,6,1818000,23.97
20260213,00657 ,12,0,0,0.00
20260213,00657 ,13,0,0,0.00
20260213,00657 ,14,1,873460,11.51
20260213,00657 ,15,0,0,0.00
20260213,00657 ,16,0,0,0.00
20260213,00657 ,17,1764,7584000,100.00
20260213,00657K,1,3,800,27.58
20260213,00657K,2,1,2100,72.41
20260213,00657K,3,0,0,0.00
20260213,00657K,4,0,0,0.00
20260213,00657K,5,0,0,0.00
20260213,00657K,6,0,0,0.00
20260213,00657K,7,0,0,0.00
20260213,00657K,8,0,0,0.00
20260213,00657K,9,0,0,0.00
20260213,00657K,10,0,0,0.00
20260213,00657K,11,0,0,0.00
20260213,00657K,12,0,0,0.00
20260213,00657K,13,0,0,0.00
20260213,00657K,14,0,0,0.00
20260213,00657K,15,0,0,0.00
20260213,00657K,16,0,0,0.00
20260213,00657K,17,4,2900,100.00
20260213,00660 ,1,657,125266,1.66
20260213,00660 ,2,475,888491,11.79
20260213,00660 ,3,69,552258,7.33
20260213,00660 ,4,20,236373,3.13
20260213,00660 ,5,14,247091,3.28
20260213,00660 ,6,9,218414,2.90
20260213,00660 ,7,4,146981,1.95
20260213,00660 ,8,2,92000,1.22
20260213,00660 ,9,5,331011,4.39
20260213,00660 ,10,3,462000,6.13
20260213,00660 ,11,6,1734000,23.02
20260213,00660 ,12,4,1889115,25.08
20260213,00660 ,13,1,608000,8.07
20260213,00660 ,14,0,0,0.00
20260213,00660 ,15,0,0,0.00
20260213,00660 ,16,0,0,0.00
20260213,00660 ,17,1269,7531000,100.00
20260213,00661 ,1,3474,978045,4.26
20260213,00661 ,2,2817,5850626,25.52
20260213,00661 ,3,375,2936917,12.81
20260213,00661 ,4,120,1516987,6.61
20260213,00661 ,5,63,1144303,4.99
20260213,00661 ,6,39,1005210,4.38
20260213,00661 ,7,32,1159881,5.05
20260213,00661 ,8,14,630190,2.74
20260213,00661 ,9,23,1680061,7.32
20260213,00661 ,10,6,964729,4.20
20260213,00661 ,11,5,1543760,6.73
20260213,00661 ,12,1,480000,2.09
20260213,00661 ,13,2,1339291,5.84
20260213,00661 ,14,2,1695000,7.39
20260213,00661 ,15,0,0,0.00
20260213,00661 ,16,0,0,0.00
20260213,00661 ,17,6973,22925000,100.00
20260213,00662 ,1,32875,8784278,1.29
20260213,00662 ,2,23126,49989826,7.35
20260213,00662 ,3,4946,36945127,5.43
20260213,00662 ,4,2119,26556708,3.90
20260213,00662 ,5,1255,22227231,3.26
20260213,00662 ,6,1464,36210469,5.32
20260213,00662 ,7,740,26021947,3.82
20260213,00662 ,8,472,21460997,3.15
20260213,00662 ,9,1055,74196079,10.91
20260213,00662 ,10,473,64224933,9.44
20260213,00662 ,11,143,39468872,5.80
20260213,00662 ,12,34,15996038,2.35
20260213,00662 ,13,13,8932947,1.31
20260213,00662 ,14,6,5625000,0.82
20260213,00662 ,15,29,243388548,35.79
20260213,00662 ,16,0,0,0.00
20260213,00662 ,17,68750,680029000,100.00
20260213,00663L,1,2357,591640,0.64
20260213,00663L,2,5270,11933224,13.08
20260213,00663L,3,1265,9787384,10.73
20260213,00663L,4,483,6271139,6.87
20260213,00663L,5,327,5932042,6.50
20260213,00663L,6,321,8066550,8.84
20260213,00663L,7,145,5193003,5.69
20260213,00663L,8,77,3528009,3.87
20260213,00663L,9,149,10664356,11.69
20260213,00663L,10,64,8798620,9.65
20260213,00663L,11,18,5070000,5.56
20260213,00663L,12,5,2557162,2.80
20260213,00663L,13,1,787000,0.86
20260213,00663L,14,1,927000,1.01
20260213,00663L,15,6,11055871,12.12
20260213,00663L,16,0,0,0.00
20260213,00663L,17,10489,91163000,100.00
20260213,00664R,1,146,31490,0.00
20260213,00664R,2,1674,4443343,0.60
20260213,00664R,3,905,7938349,1.07
20260213,00664R,4,457,6076585,0.82
20260213,00664R,5,487,9272542,1.25
20260213,00664R,6,469,12481036,1.69
20260213,00664R,7,327,12045270,1.63
20260213,00664R,8,324,15396000,2.08
20260213,00664R,9,771,59598382,8.08
20260213,00664R,10,518,76443418,10.37
20260213,00664R,11,349,100161316,13.58
20260213,00664R,12,125,61987000,8.40
20260213,00664R,13,57,39657000,5.38
20260213,00664R,14,42,38317000,5.19
20260213,00664R,15,113,293226269,39.78
20260213,00664R,16,0,0,0.00
20260213,00664R,17,6764,737075000,100.00
20260213,00665L,1,306,56233,0.01
20260213,00665L,2,1840,4913441,1.13
20260213,00665L,3,876,7374116,1.69
20260213,00665L,4,369,4918359,1.13
20260213,00665L,5,373,7044384,1.62
20260213,00665L,6,436,11466281,2.64
20260213,00665L,7,233,8564535,1.97
20260213,00665L,8,223,10583572,2.43
20260213,00665L,9,461,34965401,8.05
20260213,00665L,10,298,44252825,10.19
20260213,00665L,11,149,42303182,9.74
20260213,00665L,12,52,26253000,6.04
20260213,00665L,13,30,20671000,4.76
20260213,00665L,14,11,10052000,2.31
20260213,00665L,15,63,200546671,46.21
20260213,00665L,16,0,0,0.00
20260213,00665L,17,5720,433965000,100.00
20260213,00666R,1,37,4494,0.02
20260213,00666R,2,58,126379,0.83
20260213,00666R,3,21,174000,1.15
20260213,00666R,4,7,95000,0.62
20260213,00666R,5,6,107400,0.71
20260213,00666R,6,6,141500,0.93
20260213,00666R,7,4,146000,0.96
20260213,00666R,8,7,331000,2.18
20260213,00666R,9,8,538000,3.55
20260213,00666R,10,4,497000,3.28
20260213,00666R,11,3,654000,4.32
20260213,00666R,12,0,0,0.00
20260213,00666R,13,1,650020,4.29
20260213,00666R,14,0,0,0.00
20260213,00666R,15,5,11659207,77.09
20260213,00666R,16,0,0,0.00
20260213,00666R,17,167,15124000,100.00
20260213,00668 ,1,1107,221870,2.01
20260213,00668 ,2,882,1725087,15.63
20260213,00668 ,3,98,715319,6.48
20260213,00668 ,4,35,450362,4.08
20260213,00668 ,5,19,342562,3.10
20260213,00668 ,6,17,411472,3.72
20260213,00668 ,7,4,142408,1.29
20260213,00668 ,8,5,237000,2.14
20260213,00668 ,9,6,432510,3.92
20260213,00668 ,10,4,593000,5.37
20260213,00668 ,11,1,233000,2.11
20260213,00668 ,12,1,513000,4.64
20260213,00668 ,13,0,0,0.00
20260213,00668 ,14,1,928000,8.41
20260213,00668 ,15,2,4087410,37.04
20260213,00668 ,16,0,0,0.00
20260213,00668 ,17,2182,11033000,100.00
20260213,00668K,1,2,600,24.00
20260213,00668K,2,1,1900,76.00
20260213,00668K,3,0,0,0.00
20260213,00668K,4,0,0,0.00
20260213,00668K,5,0,0,0.00
20260213,00668K,6,0,0,0.00
20260213,00668K,7,0,0,0.00
20260213,00668K,8,0,0,0.00
20260213,00668K,9,0,0,0.00
20260213,00668K,10,0,0,0.00
20260213,00668K,11,0,0,0.00
20260213,00668K,12,0,0,0.00
20260213,00668K,13,0,0,0.00
20260213,00668K,14,0,0,0.00
20260213,00668K,15,0,0,0.00
20260213,00668K,16,0,0,0.00
20260213,00668K,17,3,2500,100.00
20260213,00669R,1,107,22382,0.01
20260213,00669R,2,1176,3089382,1.39
20260213,00669R,3,599,5142033,2.31
20260213,00669R,4,250,3304031,1.48
20260213,00669R,5,258,4895900,2.20
20260213,00669R,6,280,7339608,3.30
20260213,00669R,7,154,5671668,2.55
20260213,00669R,8,174,8208793,3.69
20260213,00669R,9,335,25178666,11.33
20260213,00669R,10,223,32879091,14.80
20260213,00669R,11,109,30709000,13.82
20260213,00669R,12,27,13320000,5.99
20260213,00669R,13,11,7668000,3.45
20260213,00669R,14,9,8141000,3.66
20260213,00669R,15,26,66547446,29.96
20260213,00669R,16,0,0,0.00
20260213,00669R,17,3738,222117000,100.00
20260213,00670L,1,5176,1280279,1.40
20260213,00670L,2,4531,10321551,11.32
20260213,00670L,3,1281,9606237,10.53
20260213,00670L,4,544,6827279,7.49
20260213,00670L,5,358,6436474,7.06
20260213,00670L,6,378,9461816,10.38
20260213,00670L,7,188,6644275,7.28
20260213,00670L,8,99,4481506,4.91
20260213,00670L,9,141,10000801,10.97
20260213,00670L,10,34,4785025,5.24
20260213,00670L,11,16,4115547,4.51
20260213,00670L,12,3,1398000,1.53
20260213,00670L,13,3,1986473,2.17
20260213,00670L,14,0,0,0.00
20260213,00670L,15,6,13799737,15.14
20260213,00670L,16,0,0,0.00
20260213,00670L,17,12758,91145000,100.00
20260213,00671R,1,119,26756,0.00
20260213,00671R,2,985,2640289,0.46
20260213,00671R,3,556,4769532,0.83
20260213,00671R,4,253,3364531,0.58
20260213,00671R,5,289,5527664,0.96
20260213,00671R,6,319,8544145,1.49
20260213,00671R,7,203,7361482,1.28
20260213,00671R,8,194,9274758,1.62
20260213,00671R,9,484,37205914,6.50
20260213,00671R,10,351,52493594,9.17
20260213,00671R,11,185,54529000,9.53
20260213,00671R,12,77,38882000,6.79
20260213,00671R,13,55,39281000,6.86
20260213,00671R,14,27,24831000,4.34
20260213,00671R,15,69,283152335,49.51
20260213,00671R,16,0,0,0.00
20260213,00671R,17,4166,571884000,100.00
20260213,00673R,1,847,312728,0.15
20260213,00673R,2,2125,5673355,2.76
20260213,00673R,3,912,7373445,3.58
20260213,00673R,4,443,5723282,2.78
20260213,00673R,5,366,6795509,3.30
20260213,00673R,6,397,10334139,5.02
20260213,00673R,7,234,8448652,4.11
20260213,00673R,8,155,7216566,3.51
20260213,00673R,9,354,26300803,12.79
20260213,00673R,10,174,24455750,11.89
20260213,00673R,11,80,22510001,10.95
20260213,00673R,12,21,10278500,5.00
20260213,00673R,13,6,4237250,2.06
20260213,00673R,14,6,5389250,2.62
20260213,00673R,15,17,60501416,29.43
20260213,00673R,16,0,0,0.00
20260213,00673R,17,6137,205550646,100.00
20260213,00674R,1,152,23621,0.02
20260213,00674R,2,891,2258902,2.09
20260213,00674R,3,355,2990791,2.77
20260213,00674R,4,168,2211098,2.05
20260213,00674R,5,158,2974136,2.76
20260213,00674R,6,170,4515178,4.19
20260213,00674R,7,105,3861901,3.58
20260213,00674R,8,80,3725640,3.46
20260213,00674R,9,174,13167952,12.23
20260213,00674R,10,94,13793000,12.81
20260213,00674R,11,49,13737000,12.76
20260213,00674R,12,10,4637000,4.30
20260213,00674R,13,6,4107000,3.81
20260213,00674R,14,2,1731830,1.60
20260213,00674R,15,8,33867951,31.47
20260213,00674R,16,0,0,0.00
20260213,00674R,17,2422,107603000,100.00
20260213,00675L,1,5657,1520057,1.35
20260213,00675L,2,7194,16344420,14.62
20260213,00675L,3,1776,13307732,11.90
20260213,00675L,4,703,8833061,7.90
20260213,00675L,5,375,6689591,5.98
20260213,00675L,6,367,9165607,8.19
20260213,00675L,7,184,6398753,5.72
20260213,00675L,8,87,3961724,3.54
20260213,00675L,9,133,9120673,8.15
20260213,00675L,10,51,6787624,6.07
20260213,00675L,11,9,2381747,2.13
20260213,00675L,12,4,1849000,1.65
20260213,00675L,13,1,739000,0.66
20260213,00675L,14,3,2624000,2.34
20260213,00675L,15,4,22063011,19.73
20260213,00675L,16,0,0,0.00
20260213,00675L,17,16548,111786000,100.00
20260213,00676R,1,740,306071,0.22
20260213,00676R,2,1355,3480600,2.57
20260213,00676R,3,565,4511690,3.33
20260213,00676R,4,274,3479607,2.57
20260213,00676R,5,245,4449607,3.28
20260213,00676R,6,224,5698158,4.21
20260213,00676R,7,162,5796786,4.28
20260213,00676R,8,97,4503617,3.32
20260213,00676R,9,270,19987797,14.76
20260213,00676R,10,131,18427550,13.61
20260213,00676R,11,62,17591329,12.99
20260213,00676R,12,14,7018333,5.18
20260213,00676R,13,9,6102499,4.50
20260213,00676R,14,4,3561331,2.63
20260213,00676R,15,15,30418708,22.47
20260213,00676R,16,0,0,0.00
20260213,00676R,17,4167,135333683,100.00
20260213,00678 ,1,1840,388219,4.88
20260213,00678 ,2,898,1789737,22.51
20260213,00678 ,3,101,777359,9.78
20260213,00678 ,4,36,448940,5.64
20260213,00678 ,5,13,232000,2.91
20260213,00678 ,6,14,348581,4.38
20260213,00678 ,7,3,104000,1.30
20260213,00678 ,8,2,90371,1.13
20260213,00678 ,9,10,744328,9.36
20260213,00678 ,10,5,848493,10.67
20260213,00678 ,11,4,1214972,15.28
20260213,00678 ,12,2,961000,12.09
20260213,00678 ,13,0,0,0.00
20260213,00678 ,14,0,0,0.00
20260213,00678 ,15,0,0,0.00
20260213,00678 ,16,0,0,0.00
20260213,00678 ,17,2928,7948000,100.00
20260213,00679B,1,24804,8506809,0.10
20260213,00679B,2,131158,327236735,4.02
20260213,00679B,3,48643,393470987,4.83
20260213,00679B,4,21914,284228112,3.49
20260213,00679B,5,17181,317359637,3.90
20260213,00679B,6,18237,470585722,5.78
20260213,00679B,7,10725,385087354,4.73
20260213,00679B,8,7122,331790514,4.07
20260213,00679B,9,13813,992644427,12.19
20260213,00679B,10,5845,820016130,10.07
20260213,00679B,11,1964,546291217,6.71
20260213,00679B,12,451,221584361,2.72
20260213,00679B,13,162,113140860,1.39
20260213,00679B,14,88,80058909,0.98
20260213,00679B,15,192,2844690226,34.96
20260213,00679B,16,0,0,0.00
20260213,00679B,17,302299,8136692000,100.00
20260213,00680L,1,690,187369,0.00
20260213,00680L,2,7592,21361458,0.81
20260213,00680L,3,4425,37317973,1.42
20260213,00680L,4,2312,30649203,1.16
20260213,00680L,5,2278,42962543,1.63
20260213,00680L,6,2541,66679113,2.54
20260213,00680L,7,1643,59840210,2.28
20260213,00680L,8,1386,65721060,2.50
20260213,00680L,9,3194,238987211,9.10
20260213,00680L,10,2025,295497852,11.26
20260213,00680L,11,1081,306335943,11.67
20260213,00680L,12,400,199540385,7.60
20260213,00680L,13,160,111782950,4.26
20260213,00680L,14,101,93238000,3.55
20260213,00680L,15,262,1053474730,40.15
20260213,00680L,16,0,0,0.00
20260213,00680L,17,30090,2623576000,100.00
20260213,00681R,1,39,5782,0.07
20260213,00681R,2,50,90976,1.19
20260213,00681R,3,4,30000,0.39
20260213,00681R,4,1,12000,0.15
20260213,00681R,5,1,19000,0.25
20260213,00681R,6,1,23000,0.30
20260213,00681R,7,1,40000,0.52
20260213,00681R,8,1,50000,0.65
20260213,00681R,9,2,173000,2.27
20260213,00681R,10,0,0,0.00
20260213,00681R,11,1,268000,3.52
20260213,00681R,12,0,0,0.00
20260213,00681R,13,0,0,0.00
20260213,00681R,14,0,0,0.00
20260213,00681R,15,4,6882242,90.62
20260213,00681R,16,0,0,0.00
20260213,00681R,17,105,7594000,100.00
20260213,00682U,1,148,17780,0.23
20260213,00682U,2,148,294674,3.85
20260213,00682U,3,10,71295,0.93
20260213,00682U,4,2,24000,0.31
20260213,00682U,5,4,75180,0.98
20260213,00682U,6,4,99000,1.29
20260213,00682U,7,1,31000,0.40
20260213,00682U,8,0,0,0.00
20260213,00682U,9,0,0,0.00
20260213,00682U,10,4,613195,8.02
20260213,00682U,11,2,608698,7.96
20260213,00682U,12,1,428000,5.59
20260213,00682U,13,2,1441178,18.85
20260213,00682U,14,0,0,0.00
20260213,00682U,15,2,3940000,51.54
20260213,00682U,16,0,0,0.00
20260213,00682U,17,328,7644000,100.00
20260213,00683L,1,95,11009,0.08
20260213,00683L,2,169,403289,3.11
20260213,00683L,3,56,466130,3.60
20260213,00683L,4,30,390600,3.01
20260213,00683L,5,21,389000,3.00
20260213,00683L,6,13,332000,2.56
20260213,00683L,7,9,337000,2.60
20260213,00683L,8,5,231000,1.78
20260213,00683L,9,21,1646157,12.72
20260213,00683L,10,12,1745000,13.49
20260213,00683L,11,3,788894,6.09
20260213,00683L,12,2,967000,7.47
20260213,00683L,13,3,2121921,16.40
20260213,00683L,14,1,904000,6.98
20260213,00683L,15,1,2201000,17.01
20260213,00683L,16,0,0,0.00
20260213,00683L,17,441,12934000,100.00
20260213,00684R,1,38,6590,0.06
20260213,00684R,2,141,292308,2.86
20260213,00684R,3,26,208000,2.04
20260213,00684R,4,12,159000,1.56
20260213,00684R,5,11,204000,2.00
20260213,00684R,6,9,229000,2.24
20260213,00684R,7,5,164000,1.60
20260213,00684R,8,1,50000,0.49
20260213,00684R,9,6,432000,4.24
20260213,00684R,10,5,767000,7.52
20260213,00684R,11,2,420000,4.12
20260213,00684R,12,0,0,0.00
20260213,00684R,13,1,749000,7.35
20260213,00684R,14,2,1809000,17.75
20260213,00684R,15,3,4698102,46.11
20260213,00684R,16,0,0,0.00
20260213,00684R,17,262,10188000,100.00
20260213,00685L,1,1465,341840,1.41
20260213,00685L,2,1655,3620165,14.99
20260213,00685L,3,361,2741976,11.35
20260213,00685L,4,149,1912533,7.92
20260213,00685L,5,72,1307864,5.41
20260213,00685L,6,75,1875965,7.77
20260213,00685L,7,33,1140924,4.72
20260213,00685L,8,25,1127929,4.67
20260213,00685L,9,31,2239131,9.27
20260213,00685L,10,8,946000,3.91
20260213,00685L,11,8,1989000,8.23
20260213,00685L,12,1,417000,1.72
20260213,00685L,13,1,732000,3.03
20260213,00685L,14,1,954692,3.95
20260213,00685L,15,1,2791981,11.56
20260213,00685L,16,0,0,0.00
20260213,00685L,17,3886,24139000,100.00
20260213,00686R,1,62,14810,0.01
20260213,00686R,2,472,1264090,0.86
20260213,00686R,3,239,2077588,1.42
20260213,00686R,4,85,1104005,0.75
20260213,00686R,5,97,1855010,1.27
20260213,00686R,6,102,2683088,1.84
20260213,00686R,7,64,2370026,1.62
20260213,00686R,8,79,3782939,2.59
20260213,00686R,9,151,11924945,8.18
20260213,00686R,10,96,14674419,10.06
20260213,00686R,11,70,20613799,14.14
20260213,00686R,12,20,9984999,6.84
20260213,00686R,13,9,6354000,4.35
20260213,00686R,14,12,10945395,7.50
20260213,00686R,15,19,56126887,38.50
20260213,00686R,16,0,0,0.00
20260213,00686R,17,1577,145776000,100.00
20260213,00687B,1,15488,5186523,0.08
20260213,00687B,2,92086,230714821,3.69
20260213,00687B,3,34406,280978594,4.50
20260213,00687B,4,15887,207071889,3.31
20260213,00687B,5,12518,232090099,3.71
20260213,00687B,6,13518,350615549,5.61
20260213,00687B,7,7771,279043405,4.46
20260213,00687B,8,5283,246853089,3.95
20260213,00687B,9,10291,747431151,11.97
20260213,00687B,10,4782,673983886,10.79
20260213,00687B,11,1723,476763040,7.63
20260213,00687B,12,381,186727282,2.99
20260213,00687B,13,162,113224367,1.81
20260213,00687B,14,80,73273740,1.17
20260213,00687B,15,194,2139177492,34.26
20260213,00687B,16,0,0,0.00
20260213,00687B,17,214570,6243134927,100.00
